yc_id,name,yc_slug,batch,status,website,yc_profile_url,roster_source,historical_only,link_status,evidence,crunchbase_slug,crunchbase_url,invalid_source_value
30689,b12 Labs,b12-labs,Summer 2025,Active,https://b12-labs.com/,https://www.ycombinator.com/companies/b12-labs,yc_oss_current,false,unverified_candidate,yc_slug_inference,b12-labs,https://www.crunchbase.com/organization/b12-labs,
25596,Bakool,bakool,Winter 2022,Active,https://www.bakool.id,https://www.ycombinator.com/companies/bakool,yc_oss_current,false,unverified_candidate,yc_slug_inference,bakool,https://www.crunchbase.com/organization/bakool,
31236,Balance,getbalance,Winter 2026,Active,https://getbalance.ai,https://www.ycombinator.com/companies/getbalance,yc_oss_current,false,unverified_candidate,yc_slug_inference,getbalance,https://www.crunchbase.com/organization/getbalance,
26749,Ballerine,ballerine,Summer 2022,Active,http://www.ballerine.com,https://www.ycombinator.com/companies/ballerine,yc_oss_current,false,unverified_candidate,yc_slug_inference,ballerine,https://www.crunchbase.com/organization/ballerine,
13485,Bamboo,bamboo,Winter 2020,Active,http://investbamboo.com,https://www.ycombinator.com/companies/bamboo,yc_oss_current,false,unverified_candidate,yc_slug_inference,bamboo,https://www.crunchbase.com/organization/bamboo,
26564,Banabo,banabo,Summer 2022,Active,https://www.banabo.io/,https://www.ycombinator.com/companies/banabo,yc_oss_current,false,unverified_candidate,yc_slug_inference,banabo,https://www.crunchbase.com/organization/banabo,
21771,Bandit ML,bandit-ml,Summer 2020,Acquired,https://www.banditml.com/,https://www.ycombinator.com/companies/bandit-ml,yc_oss_current,false,unverified_candidate,yc_slug_inference,bandit-ml,https://www.crunchbase.com/organization/bandit-ml,
12639,Banner,banner,Summer 2019,Active,https://withbanner.com,https://www.ycombinator.com/companies/banner,yc_oss_current,false,unverified_candidate,yc_slug_inference,banner,https://www.crunchbase.com/organization/banner,
654,Bannerman,bannerman,Summer 2014,Inactive,https://www.bannerman.com,https://www.ycombinator.com/companies/bannerman,yc_oss_current,false,unverified_candidate,yc_slug_inference,bannerman,https://www.crunchbase.com/organization/bannerman,
29277,Basalt,basalt,Winter 2024,Active,https://basalt.space/,https://www.ycombinator.com/companies/basalt,yc_oss_current,false,unverified_candidate,yc_slug_inference,basalt,https://www.crunchbase.com/organization/basalt,
31107,BaseFrame,baseframe,Winter 2026,Active,https://baseframe.co,https://www.ycombinator.com/companies/baseframe,yc_oss_current,false,unverified_candidate,yc_slug_inference,baseframe,https://www.crunchbase.com/organization/baseframe,
29794,Baseline AI,baseline-ai,Summer 2024,Inactive,https://www.baselinetrials.com/,https://www.ycombinator.com/companies/baseline-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,baseline-ai,https://www.crunchbase.com/organization/baseline-ai,
29451,Basepilot,basepilot,Winter 2024,Active,https://www.basepilot.com/,https://www.ycombinator.com/companies/basepilot,yc_oss_current,false,unverified_candidate,yc_slug_inference,basepilot,https://www.crunchbase.com/organization/basepilot,
28999,Baserun,baserun,Summer 2023,Active,https://baserun.ai,https://www.ycombinator.com/companies/baserun,yc_oss_current,false,unverified_candidate,yc_slug_inference,baserun,https://www.crunchbase.com/organization/baserun,
28841,Baud,baud,Summer 2026,Active,https://baudlabs.ai,https://www.ycombinator.com/companies/baud,yc_oss_current,false,unverified_candidate,yc_slug_inference,baud,https://www.crunchbase.com/organization/baud,
12573,Bayes,bayes,Summer 2019,Acquired,http://bayes.com,https://www.ycombinator.com/companies/bayes,yc_oss_current,false,unverified_candidate,yc_slug_inference,bayes,https://www.crunchbase.com/organization/bayes,
29636,Bayesline,bayesline,Summer 2024,Active,https://bayesline.com,https://www.ycombinator.com/companies/bayesline,yc_oss_current,false,unverified_candidate,yc_slug_inference,bayesline,https://www.crunchbase.com/organization/bayesline,
26331,BBy,bby,Winter 2022,Active,http://www.bbymilk.com,https://www.ycombinator.com/companies/bby,yc_oss_current,false,unverified_candidate,yc_slug_inference,bby,https://www.crunchbase.com/organization/bby,
31109,Beacon Health,beacon-health,Winter 2026,Active,https://www.beaconhealth.ai/,https://www.ycombinator.com/companies/beacon-health,yc_oss_current,false,unverified_candidate,yc_slug_inference,beacon-health,https://www.crunchbase.com/organization/beacon-health,
25575,Beam,beam,Winter 2022,Active,https://beam.cloud,https://www.ycombinator.com/companies/beam,yc_oss_current,false,unverified_candidate,yc_slug_inference,beam,https://www.crunchbase.com/organization/beam,
29758,BeeBettor,beebettor,Summer 2024,Active,https://beebettor.com,https://www.ycombinator.com/companies/beebettor,yc_oss_current,false,unverified_candidate,yc_slug_inference,beebettor,https://www.crunchbase.com/organization/beebettor,
23939,Beeper,beeper,Summer 2021,Acquired,https://beeper.com,https://www.ycombinator.com/companies/beeper,yc_oss_current,false,unverified_candidate,yc_slug_inference,beeper,https://www.crunchbase.com/organization/beeper,
31248,BeeSafe AI,beesafe-ai,Winter 2026,Active,https://beesafe.ai/,https://www.ycombinator.com/companies/beesafe-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,beesafe-ai,https://www.crunchbase.com/organization/beesafe-ai,
30067,Beglaubigt.de,beglaubigtde,Fall 2024,Active,https://beglaubigt.de/en-us,https://www.ycombinator.com/companies/beglaubigtde,yc_oss_current,false,unverified_candidate,yc_slug_inference,beglaubigtde,https://www.crunchbase.com/organization/beglaubigtde,
13498,BeGo,be-go,Winter 2020,Active,http://www.bego.ai,https://www.ycombinator.com/companies/be-go,yc_oss_current,false,unverified_candidate,yc_slug_inference,be-go,https://www.crunchbase.com/organization/be-go,
30438,Beluga,beluga,Spring 2025,Active,https://www.trybeluga.ai/,https://www.ycombinator.com/companies/beluga,yc_oss_current,false,unverified_candidate,yc_slug_inference,beluga,https://www.crunchbase.com/organization/beluga,
32133,Belvedir,belvedir,Summer 2026,Active,https://belvedir.ai/,https://www.ycombinator.com/companies/belvedir,yc_oss_current,false,unverified_candidate,yc_slug_inference,belvedir,https://www.crunchbase.com/organization/belvedir,
29712,Benchify,benchify,Summer 2024,Active,https://www.benchify.com,https://www.ycombinator.com/companies/benchify,yc_oss_current,false,unverified_candidate,yc_slug_inference,benchify,https://www.crunchbase.com/organization/benchify,
28127,Benchmark,benchmark,Winter 2023,Active,https://withbenchmark.com/,https://www.ycombinator.com/companies/benchmark,yc_oss_current,false,unverified_candidate,yc_slug_inference,benchmark,https://www.crunchbase.com/organization/benchmark,
25728,Benson,benson,Winter 2022,Active,https://www.meetbenson.com/,https://www.ycombinator.com/companies/benson,yc_oss_current,false,unverified_candidate,yc_slug_inference,benson,https://www.crunchbase.com/organization/benson,
21805,Bento,bento,Summer 2020,Inactive,http://trybento.co/,https://www.ycombinator.com/companies/bento,yc_oss_current,false,unverified_candidate,yc_slug_inference,bento,https://www.crunchbase.com/organization/bento,
12250,Bentocart,bentocart,Winter 2019,Active,https://www.bentocart.com,https://www.ycombinator.com/companies/bentocart,yc_oss_current,false,unverified_candidate,yc_slug_inference,bentocart,https://www.crunchbase.com/organization/bentocart,
31423,BentoLabs AI,bentolabs-ai,Spring 2026,Active,https://bentolabs.ai/,https://www.ycombinator.com/companies/bentolabs-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,bentolabs-ai,https://www.crunchbase.com/organization/bentolabs-ai,
27922,Berilium,berilium,Winter 2023,Active,https://berilium.com/,https://www.ycombinator.com/companies/berilium,datahive_historical,true,unverified_candidate,yc_slug_inference,berilium,https://www.crunchbase.com/organization/berilium,
32161,Bernard,bernard,Summer 2026,Active,https://bernardhq.com/,https://www.ycombinator.com/companies/bernard,yc_oss_current,false,unverified_candidate,yc_slug_inference,bernard,https://www.crunchbase.com/organization/bernard,
28111,Berry,berry,Winter 2023,Active,https://berryai.com/,https://www.ycombinator.com/companies/berry,yc_oss_current,false,unverified_candidate,yc_slug_inference,berry,https://www.crunchbase.com/organization/berry,
30500,Besimple AI,besimple-ai,Spring 2025,Active,https://besimple.ai,https://www.ycombinator.com/companies/besimple-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,besimple-ai,https://www.crunchbase.com/organization/besimple-ai,
30452,Better Auth,better-auth,Spring 2025,Active,https://better-auth.com/,https://www.ycombinator.com/companies/better-auth,yc_oss_current,false,unverified_candidate,yc_slug_inference,better-auth,https://www.crunchbase.com/organization/better-auth,
29409,BetterBasket,betterbasket,Winter 2024,Active,http://www.betterbasket.com,https://www.ycombinator.com/companies/betterbasket,yc_oss_current,false,unverified_candidate,yc_slug_inference,betterbasket,https://www.crunchbase.com/organization/betterbasket,
26163,beU delivery,beu-delivery,Winter 2022,Active,https://beudelivery.com/,https://www.ycombinator.com/companies/beu-delivery,yc_oss_current,false,unverified_candidate,yc_slug_inference,beu-delivery,https://www.crunchbase.com/organization/beu-delivery,
22718,BeWell Digital,bewell-digital,Winter 2021,Inactive,http://www.bewelldigital.com,https://www.ycombinator.com/companies/bewell-digital,yc_oss_current,false,unverified_candidate,yc_slug_inference,bewell-digital,https://www.crunchbase.com/organization/bewell-digital,
31142,Beyond Reach Labs,beyond-reach-labs,Winter 2026,Active,https://www.beyondreachlabs.com,https://www.ycombinator.com/companies/beyond-reach-labs,yc_oss_current,false,unverified_candidate,yc_slug_inference,beyond-reach-labs,https://www.crunchbase.com/organization/beyond-reach-labs,
30240,Bezel,bezel,Winter 2025,Active,https://www.trybezel.com/,https://www.ycombinator.com/companies/bezel,yc_oss_current,false,unverified_candidate,yc_slug_inference,bezel,https://www.crunchbase.com/organization/bezel,
30620,Bidflow,bidflow,Winter 2026,Active,https://usebidflow.com,https://www.ycombinator.com/companies/bidflow,yc_oss_current,false,unverified_candidate,yc_slug_inference,bidflow,https://www.crunchbase.com/organization/bidflow,
25569,Bifrost,bifrost,Winter 2022,Inactive,https://www.hapi.finance/,https://www.ycombinator.com/companies/bifrost,yc_oss_current,false,unverified_candidate,yc_slug_inference,bifrost,https://www.crunchbase.com/organization/bifrost,
26850,BiggerPicture,biggerpicture,Summer 2022,Active,http://biggerpicture.co,https://www.ycombinator.com/companies/biggerpicture,yc_oss_current,false,unverified_candidate,yc_slug_inference,biggerpicture,https://www.crunchbase.com/organization/biggerpicture,
29373,Bilanc,bilanc,Winter 2024,Active,https://www.bilanc.co,https://www.ycombinator.com/companies/bilanc,yc_oss_current,false,unverified_candidate,yc_slug_inference,bilanc,https://www.crunchbase.com/organization/bilanc,
30177,Bild AI,bild-ai,Winter 2025,Active,https://www.bild.ai,https://www.ycombinator.com/companies/bild-ai,yc_oss_current,false,unverified_candidate,yc_slug_inference,bild-ai,https://www.crunchbase.com/organization/bild-ai,
33606,Billow AI Labs,billow-ai-labs,Summer 2026,Active,https://thebillow.ai/,https://www.ycombinator.com/companies/billow-ai-labs,yc_oss_current,false,unverified_candidate,yc_slug_inference,billow-ai-labs,https://www.crunchbase.com/organization/billow-ai-labs,
22792,Bimaplan,bimaplan,Winter 2021,Active,https://www.bimaplan.co,https://www.ycombinator.com/companies/bimaplan,yc_oss_current,false,unverified_candidate,yc_slug_inference,bimaplan,https://www.crunchbase.com/organization/bimaplan,
30263,Bindwell,bindwell,Winter 2025,Active,https://www.bindwell.ai/,https://www.ycombinator.com/companies/bindwell,yc_oss_current,false,unverified_candidate,yc_slug_inference,bindwell,https://www.crunchbase.com/organization/bindwell,
12711,Binks,binks,Summer 2019,Active,https://getbinks.com/,https://www.ycombinator.com/companies/binks,yc_oss_current,false,unverified_candidate,yc_slug_inference,binks,https://www.crunchbase.com/organization/binks,
29749,Biocartesian,biocartesian,Summer 2024,Active,https://www.biocartesian.com,https://www.ycombinator.com/companies/biocartesian,yc_oss_current,false,unverified_candidate,yc_slug_inference,biocartesian,https://www.crunchbase.com/organization/biocartesian,
21932,Biocogniv,biocogniv,Summer 2020,Acquired,http://biocogniv.com,https://www.ycombinator.com/companies/biocogniv,yc_oss_current,false,unverified_candidate,yc_slug_inference,biocogniv,https://www.crunchbase.com/organization/biocogniv,
23190,Biodock,biodock,Winter 2021,Active,https://www.biodock.ai,https://www.ycombinator.com/companies/biodock,yc_oss_current,false,unverified_candidate,yc_slug_inference,biodock,https://www.crunchbase.com/organization/biodock,
1528,BIOS Health,bios-health,Winter 2017,Active,https://www.bios.health,https://www.ycombinator.com/companies/bios-health,yc_oss_current,false,unverified_candidate,yc_slug_inference,bios-health,https://www.crunchbase.com/organization/bios-health,
31477,BioStack Platforms,biostack-platforms,Spring 2026,Active,https://www.getbiostack.com/,https://www.ycombinator.com/companies/biostack-platforms,yc_oss_current,false,unverified_candidate,yc_slug_inference,biostack-platforms,https://www.crunchbase.com/organization/biostack-platforms,
24799,Birdie,birdie,Summer 2021,Active,https://www.getbirdie.io,https://www.ycombinator.com/companies/birdie,yc_oss_current,false,unverified_candidate,yc_slug_inference,birdie,https://www.crunchbase.com/organization/birdie,
30406,BitBoard,bitboard,Spring 2025,Active,https://bitboard.work,https://www.ycombinator.com/companies/bitboard,yc_oss_current,false,unverified_candidate,yc_slug_inference,bitboard,https://www.crunchbase.com/organization/bitboard,
30558,BitPatrol,bitpatrol,Spring 2025,Acquired,https://www.bitpatrol.io/,https://www.ycombinator.com/companies/bitpatrol,yc_oss_current,false,unverified_candidate,yc_slug_inference,bitpatrol,https://www.crunchbase.com/organization/bitpatrol,
30634,bitrig,bitrig,Summer 2025,Active,https://bitrig.com,https://www.ycombinator.com/companies/bitrig,yc_oss_current,false,unverified_candidate,yc_slug_inference,bitrig,https://www.crunchbase.com/organization/bitrig,
29982,Bits to Atoms,bits-to-atoms,Summer 2024,Active,https://bitstoatoms.com/,https://www.ycombinator.com/companies/bits-to-atoms,yc_oss_current,false,unverified_candidate,yc_slug_inference,bits-to-atoms,https://www.crunchbase.com/organization/bits-to-atoms,
323,BitSample,bitsample,Winter 2008,Inactive,,https://www.ycombinator.com/companies/bitsample,yc_oss_current,false,unverified_candidate,yc_slug_inference,bitsample,https://www.crunchbase.com/organization/bitsample,
